age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,Days in jail,c_days_from_compas,is_recid,r_days_from_arrest,violent_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,start,end,event,two_year_recid,High,Low,Language_Spanish,sex_Male,race_White,c_charge_degree_M,age_cat_young,age_cat_old
53,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,1174,0,0,0,1,0,1,1,1,0,1
58,0,1,0,0,0,-1,1,2,0,0,0,0,1,1,0,0,1174,0,0,0,1,0,1,0,1,0,1
26,1,10,3,0,24,-1,86,1,1,0,0,1,10,10,24,85,444,1,1,1,0,0,1,0,1,1,0
31,0,8,0,0,4,0,29,0,1,0,0,0,8,8,4,29,64,0,1,1,0,0,1,1,0,1,0
39,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1174,0,0,0,1,0,1,0,0,1,0
31,0,8,0,0,9,0,117,0,1,0,0,1,8,4,9,117,369,0,1,0,1,0,1,1,0,1,0
48,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,1174,0,0,0,1,0,1,0,0,0,1
43,0,3,0,0,8,-1,2,1,0,0,0,0,3,1,8,1,1174,0,0,0,1,0,1,1,0,0,1
23,0,8,1,0,1,0,0,1,0,0,0,0,8,6,1,0,1174,0,0,0,0,0,1,0,0,1,0
66,0,1,0,0,1,-1,19,1,0,0,0,0,1,1,1,18,1174,0,0,0,1,0,1,1,1,0,1
30,0,7,1,0,9,-1,8,1,1,0,0,1,7,2,9,7,453,1,1,0,1,0,1,0,0,1,0
45,0,1,0,0,6,-1,242,1,1,0,0,1,1,1,6,241,323,1,1,0,1,0,1,0,0,0,1
33,0,9,2,2,16,-1,6,1,1,1,2,0,9,6,16,5,155,0,1,0,0,0,1,0,0,1,0
27,0,2,0,0,0,-1,1,1,0,0,0,0,2,3,0,0,1174,0,0,0,1,0,1,0,1,1,0
23,0,7,0,0,0,-1,1,1,0,0,0,0,7,5,0,0,1173,0,0,0,0,0,0,1,1,1,0
41,0,2,0,0,1,0,29,0,0,0,0,0,2,1,1,29,1173,0,0,0,1,0,0,1,1,0,1
46,0,2,0,0,1,-1,25,2,1,0,0,1,2,1,1,24,1106,1,0,0,1,0,0,1,0,0,1
24,0,6,0,0,2,0,0,0,1,0,0,0,6,5,2,0,9,1,1,0,0,0,1,0,1,1,0
30,0,8,0,0,14,-1,64,0,1,0,0,0,8,3,14,63,241,1,1,0,1,0,1,0,0,1,0
27,0,7,0,0,1,-1,2,1,1,0,0,0,7,4,1,1,205,1,1,0,1,0,1,0,0,1,0
22,0,9,0,0,2,0,0,72,0,0,0,0,9,6,2,0,1173,0,0,0,0,0,0,0,0,1,0
25,0,5,0,1,4,-1,33,1,1,67,1,0,5,4,4,32,304,1,1,0,1,0,1,0,0,1,0
28,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1173,0,0,0,1,0,0,0,1,1,0
24,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1173,0,0,0,1,0,1,0,1,1,0
28,0,5,0,0,0,-1,1,1,0,0,0,0,5,3,0,0,1173,0,0,0,1,0,0,1,0,1,0
31,0,10,0,0,16,0,483,1,1,0,0,0,10,6,16,483,501,1,1,0,0,0,1,0,0,1,0
35,0,2,0,0,4,0,0,167,0,0,0,0,2,4,4,0,1173,0,0,0,1,0,1,1,1,1,0
37,0,5,0,0,8,-1,14,1,1,0,0,0,5,2,8,13,762,1,0,0,1,0,1,0,0,1,0
37,0,7,0,0,2,0,0,0,0,0,0,0,7,6,2,0,1173,0,0,0,0,0,1,0,0,1,0
39,0,2,0,0,1,-1,1,1,0,0,0,0,2,2,1,0,1173,0,0,0,1,0,1,0,1,1,0
46,0,8,0,0,1,51,55,245,1,21,0,0,8,3,1,0,30,1,1,0,1,0,0,0,0,0,1
25,0,8,0,0,2,210,408,38,1,32,0,0,8,7,2,0,178,1,1,0,0,0,0,0,0,1,0
51,0,4,0,0,0,-1,1,1,1,0,0,0,4,1,0,0,70,1,1,0,1,0,0,1,1,0,1
23,0,10,0,1,2,0,80,0,1,0,1,1,10,9,2,80,133,1,1,1,0,0,1,0,1,1,0
23,0,10,0,0,2,-1,1,1,1,0,0,0,10,7,2,0,373,0,1,0,0,0,0,0,0,1,0
21,0,2,0,0,0,-1,1,1,0,0,0,0,2,5,0,0,1173,0,0,0,0,0,1,1,1,1,0
21,0,7,0,0,0,-1,1,1,0,0,0,0,7,7,0,0,1172,0,0,0,0,0,1,0,0,1,0
32,0,5,0,0,3,-1,121,1,0,0,0,0,5,2,3,120,374,0,0,0,1,0,1,1,0,1,0
25,0,2,0,0,1,-1,1,11,0,0,0,0,2,3,1,0,1172,0,0,0,1,0,1,0,0,1,0
27,0,3,0,0,3,0,0,19,0,0,0,0,3,3,3,0,1172,0,0,0,1,0,0,1,0,1,0
27,0,6,0,0,1,0,0,150,0,0,0,0,6,3,1,0,1172,0,0,0,1,0,1,1,1,1,0
30,0,2,0,0,0,-1,3,1,0,0,0,0,2,2,0,2,1172,0,0,0,1,0,1,0,0,1,0
27,0,6,0,0,2,-1,4,1,1,0,0,1,6,4,2,3,260,1,1,0,1,0,0,0,0,1,0
48,0,8,0,0,10,0,0,215,0,0,0,0,8,6,10,0,1172,0,0,0,0,0,1,0,0,0,1
23,0,3,0,0,0,-1,1,1,1,0,0,0,3,5,0,0,132,1,1,0,0,0,1,1,1,1,0
30,0,2,0,0,1,-1,1,1,0,0,0,0,2,2,1,0,935,0,0,0,1,0,1,0,0,1,0
24,0,7,0,0,2,-1,12,1,1,0,0,1,7,7,2,11,15,0,1,0,0,0,1,0,1,1,0
24,0,4,0,0,0,-1,19,1,0,0,0,0,4,5,0,18,1172,0,0,0,0,0,1,1,0,1,0
50,0,3,0,0,1,-1,2,1,0,0,0,0,3,1,1,1,1172,0,0,0,1,0,1,1,0,0,1
41,0,9,0,0,17,171,47,186,1,1,0,1,9,6,17,0,171,0,1,0,0,0,1,1,1,0,1
33,0,6,0,0,7,-1,1,1,1,0,0,0,6,2,7,0,209,1,1,0,1,0,1,0,0,1,0
23,0,7,0,0,2,-1,45,1,0,0,0,0,7,9,2,44,153,0,0,1,0,0,1,0,1,1,0
26,0,5,0,0,1,0,0,0,0,0,0,0,5,4,1,0,1172,0,0,0,1,0,1,0,1,1,0
35,0,7,0,0,5,0,0,654,0,0,0,0,7,7,5,0,1172,0,0,0,0,0,1,0,0,1,0
36,0,7,0,0,11,-1,1,1,1,0,0,0,7,3,11,0,936,1,0,0,1,0,1,0,0,1,0
51,0,8,0,1,12,-1,1,1,1,0,1,1,8,3,12,0,640,1,1,0,1,0,1,0,0,0,1
29,4,9,1,0,10,-1,3,1,1,0,0,1,9,5,10,2,72,1,1,0,0,0,1,1,0,1,0
32,0,8,0,0,12,-1,1,1,1,0,0,0,8,6,12,0,1092,1,0,0,0,0,1,0,0,1,0
22,0,3,0,1,0,0,0,1,1,0,1,0,3,6,0,0,734,0,0,0,0,0,1,0,0,1,0
22,0,9,0,0,0,-1,1,1,0,0,0,0,9,9,0,0,1172,0,0,1,0,0,1,0,0,1,0
61,0,2,0,0,20,-1,31,1,1,77,0,0,2,1,20,30,58,1,1,0,1,0,1,0,1,0,1
53,0,4,0,0,2,-1,41,1,0,0,0,0,4,2,2,40,1085,0,0,0,0,0,1,1,0,0,1
22,0,6,0,1,1,-1,1,1,0,0,1,0,6,7,1,0,82,0,0,0,0,0,1,1,0,1,0
22,0,7,0,0,0,0,0,1,0,0,0,0,7,6,0,0,1172,0,0,0,0,0,0,0,0,1,0
30,0,2,0,0,2,-1,1,1,0,0,0,0,2,3,2,0,705,0,0,0,1,0,1,0,0,1,0
24,0,5,0,0,0,-1,1,1,1,0,0,0,5,4,0,0,237,1,1,0,1,0,1,1,1,1,0
62,0,1,0,0,2,-4,3,5,0,0,0,0,1,1,2,0,21,0,0,0,1,0,1,1,0,0,1
53,0,1,0,0,1,-1,1,1,0,0,0,0,1,1,1,0,1171,0,0,0,1,0,1,1,1,0,1
33,0,9,0,3,18,-1,1,1,1,0,3,0,9,8,18,0,11,1,1,1,0,0,1,0,0,1,0
38,0,4,0,0,5,-1,3,1,1,0,0,0,4,3,5,2,55,1,1,0,1,0,1,1,1,1,0
27,0,6,0,0,6,117,3,230,1,0,0,0,6,5,6,0,117,0,1,0,0,0,1,1,0,1,0
31,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,194,0,0,0,1,0,1,1,0,1,0
31,0,10,0,0,0,-1,81,1,0,0,0,0,10,7,0,80,1043,0,0,0,1,0,1,0,0,1,0
23,0,3,0,0,0,0,2,0,0,0,0,0,3,5,0,2,1171,0,0,0,0,0,1,1,1,1,0
57,0,9,0,0,12,70,78,1,1,0,0,0,9,4,12,0,70,0,1,0,1,0,1,0,0,0,1
29,0,2,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1171,0,0,0,1,0,1,1,1,1,0
47,0,5,0,0,3,0,7,1,1,0,0,0,5,6,3,7,83,1,1,0,0,0,1,0,1,0,1
23,1,7,0,0,2,-1,18,1,0,0,0,0,7,5,2,17,753,0,0,0,0,0,1,0,0,1,0
28,0,2,0,0,2,-1,125,1,1,0,0,0,2,3,2,124,170,0,0,0,1,0,1,0,0,1,0
32,0,4,0,0,1,0,0,0,0,0,0,0,4,3,1,0,1171,0,0,0,1,0,1,0,0,1,0
52,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,1171,0,0,0,1,0,1,1,0,0,1
24,0,3,0,0,1,-1,1,1,0,0,0,0,3,6,1,0,1171,0,0,0,0,0,1,0,0,1,0
28,0,2,0,0,1,-1,1,1,1,0,0,0,2,3,1,0,35,1,1,0,1,0,1,1,0,1,0
32,0,2,1,0,2,293,70,179,0,0,0,0,2,2,2,0,293,0,0,0,1,0,1,1,0,1,0
27,0,7,0,0,7,-1,28,1,1,0,0,0,7,9,7,27,203,1,1,1,0,0,1,0,1,1,0
34,0,10,2,0,9,0,0,80,1,0,0,1,10,9,9,0,33,1,1,1,0,0,1,0,1,1,0
46,0,6,0,0,7,0,36,0,1,758,0,0,6,7,7,36,341,1,1,0,0,0,1,1,0,0,1
37,0,2,0,0,8,0,1,0,1,0,0,0,2,3,8,1,77,1,1,0,1,0,1,0,1,1,0
31,0,2,0,0,1,-1,1,1,1,0,0,0,2,3,1,0,1140,1,0,0,1,0,1,0,1,1,0
46,0,2,0,0,0,-1,1,1,1,0,0,0,2,1,0,0,726,1,1,0,1,0,1,1,0,0,1
28,0,6,1,0,8,-1,41,1,1,0,0,0,6,6,8,40,151,0,0,0,0,0,1,0,0,1,0
23,1,6,0,0,2,418,1,1,1,0,0,0,6,5,2,0,418,0,1,0,0,0,1,0,0,1,0
21,0,8,0,0,0,-1,2,1,0,0,0,0,8,8,0,1,546,0,0,1,0,0,1,0,0,1,0
21,0,9,0,0,1,-1,1,1,1,1,0,1,9,8,1,0,105,1,1,1,0,0,1,0,0,1,0
34,2,7,1,0,5,264,9,3279,0,0,0,0,7,2,5,0,264,0,0,0,1,0,1,0,1,1,0
22,0,3,0,0,1,-1,15,1,1,0,0,0,3,6,1,14,678,1,1,0,0,0,1,0,0,1,0
28,0,8,0,0,8,-1,3,1,1,0,0,1,8,7,8,2,287,1,1,0,0,0,1,0,0,1,0
26,0,7,0,0,2,0,0,0,0,0,0,0,7,7,2,0,1170,0,0,0,0,0,1,0,1,1,0
55,0,2,0,0,1,0,1,1,1,0,0,0,2,1,1,1,22,1,1,0,1,0,1,0,0,0,1
26,0,6,0,0,0,-1,1,1,0,0,0,0,6,6,0,0,1170,0,0,0,0,0,0,1,0,1,0
35,0,5,0,0,4,-1,30,1,0,0,0,0,5,6,4,29,1170,0,0,0,0,0,1,0,1,1,0
36,0,8,0,0,19,544,0,217,1,0,0,0,8,4,19,0,544,0,1,0,1,0,1,0,1,1,0
23,0,9,0,0,3,-1,44,1,1,0,0,1,9,8,3,43,104,1,1,1,0,0,1,0,0,1,0
26,0,10,0,0,3,-1,2,1,1,0,0,0,10,9,3,1,809,0,0,1,0,0,1,0,1,1,0
45,0,1,0,0,1,-11,1,11,0,0,0,0,1,1,1,0,1170,0,0,0,1,0,0,1,1,0,1
30,0,7,0,0,4,213,1,543,1,0,0,1,7,6,4,0,213,1,1,0,0,0,0,0,1,1,0
35,0,4,0,0,1,-1,1,1,0,0,0,0,4,3,1,0,1013,0,0,0,1,0,1,0,0,1,0
23,0,10,0,0,1,-1,16,1,1,0,0,0,10,10,1,15,77,1,1,1,0,0,1,0,0,1,0
53,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1169,0,0,0,1,0,0,1,1,0,1
22,0,7,0,0,0,-1,50,1,1,0,0,1,7,7,0,49,308,1,1,0,0,0,1,0,0,1,0
37,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1169,0,0,0,1,0,1,1,0,1,0
24,0,8,0,0,0,-1,2,1,1,0,0,1,8,8,0,1,556,1,1,1,0,0,1,0,1,1,0
51,0,1,0,0,0,-1,0,1,0,0,0,0,1,1,0,0,385,0,0,0,1,0,0,1,1,0,1
45,0,1,0,0,1,-1,1,1,0,0,0,0,1,1,1,0,1169,0,0,0,1,0,1,0,0,0,1
65,0,6,0,0,3,0,0,185,0,0,0,0,6,1,3,0,1169,0,0,0,1,0,1,1,0,0,1
23,0,2,1,1,1,-1,2,1,1,0,1,1,2,4,1,1,223,0,0,0,1,0,1,0,0,1,0
21,0,7,0,0,0,-1,1,1,1,0,0,0,7,7,0,0,236,1,1,0,0,0,1,0,0,1,0
53,0,1,0,0,1,0,0,82,0,0,0,0,1,1,1,0,1169,0,0,0,1,0,1,0,0,0,1
33,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,410,0,1,0,1,0,1,1,1,1,0
36,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1169,0,0,0,1,0,1,1,1,1,0
23,0,5,0,0,2,-1,1,1,0,0,0,0,5,5,2,0,1169,0,0,0,0,0,1,0,0,1,0
25,0,7,0,0,6,24,12,21,1,0,0,0,7,6,6,0,24,0,1,0,0,0,0,0,0,1,0
32,0,4,0,0,5,-1,1,1,0,0,0,0,4,4,5,0,56,0,0,0,1,0,1,0,1,1,0
56,0,1,0,0,1,-1,1,1,1,0,0,1,1,1,1,0,779,1,0,0,1,0,1,1,0,0,1
23,0,3,0,0,2,334,100,0,1,59,0,1,3,4,2,0,275,1,1,0,1,0,1,0,1,1,0
46,0,5,0,0,0,-1,1,2,0,0,0,0,5,3,0,0,1169,0,0,0,1,0,1,1,1,0,1
40,0,2,0,0,0,-1,1,1,0,0,0,0,2,1,0,0,1169,0,0,0,1,0,1,0,0,0,1
51,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,1169,0,0,0,1,0,1,0,1,0,1
43,0,7,0,0,6,0,0,1,0,0,0,0,7,3,6,0,1168,0,0,0,1,0,0,0,0,0,1
24,0,6,0,0,2,0,31,0,0,0,0,0,6,5,2,31,355,0,0,0,0,0,0,0,1,1,0
31,0,5,1,3,10,-1,1,1,1,0,3,0,5,3,10,0,258,1,1,0,1,0,1,0,0,1,0
27,0,2,0,0,1,0,7,0,0,0,0,0,2,5,1,7,1168,0,0,0,0,0,1,0,0,1,0
30,0,4,0,0,6,-1,134,1,0,0,0,0,4,4,6,133,1168,0,0,0,1,0,1,0,0,1,0
38,0,10,0,0,7,0,39,1,1,0,0,0,10,9,7,39,123,0,1,1,0,0,0,0,0,1,0
69,0,5,0,0,0,-1,1,1,0,0,0,0,5,1,0,0,1168,0,0,0,1,0,1,1,0,0,1
55,0,1,0,0,0,-1,1,1,1,0,0,0,1,1,0,0,1116,1,0,0,1,0,1,1,0,0,1
35,0,7,0,0,0,-1,1,1,0,0,0,0,7,4,0,0,1168,0,0,0,1,0,1,0,0,1,0
21,0,6,0,0,0,-1,4,1,1,0,0,0,6,9,0,3,125,1,1,1,0,0,1,0,0,1,0
55,0,1,0,0,1,-1,2,1,0,0,0,0,1,1,1,1,1168,0,0,0,1,0,0,0,1,0,1
30,0,4,0,0,0,0,56,1,0,0,0,0,4,5,0,56,543,0,0,0,0,0,1,1,1,1,0
39,0,5,1,0,6,0,1,1,0,0,0,0,5,2,6,1,1168,0,0,0,1,0,0,0,0,1,0
31,0,5,0,0,5,-1,11,1,1,0,0,0,5,2,5,10,450,0,1,0,1,0,1,0,0,1,0
30,0,1,0,0,0,-1,1,1,0,0,0,0,1,2,0,0,1168,0,0,0,1,0,1,1,0,1,0
35,0,4,0,0,3,-1,10,0,1,0,0,0,4,4,3,9,462,1,1,0,1,0,1,1,1,1,0
22,0,10,1,1,3,0,319,0,1,0,1,1,10,10,3,0,261,1,1,1,0,0,1,0,0,1,0
36,0,2,0,0,8,-1,2,1,0,0,0,0,2,2,8,1,288,0,0,0,1,0,1,0,1,1,0
58,0,7,0,0,21,-1,59,2,1,0,0,0,7,4,21,58,76,1,1,0,1,0,1,0,1,0,1
49,0,1,0,0,1,-1,5,1,1,0,0,0,1,1,1,4,405,1,1,0,1,0,1,0,0,0,1
23,0,9,0,0,0,-1,1,1,0,0,0,0,9,6,0,0,1103,0,0,0,0,0,1,1,1,1,0
22,0,5,0,0,0,-1,8,1,0,0,0,0,5,6,0,7,1167,0,0,0,0,0,0,0,1,1,0
29,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1167,0,0,0,1,0,1,0,0,1,0
30,0,7,0,0,0,0,23,0,0,0,0,0,7,3,0,23,1167,0,0,0,1,0,1,0,1,1,0
50,0,9,0,0,3,-1,34,1,1,0,0,0,9,4,3,33,103,1,1,0,1,0,1,0,0,0,1
31,0,6,0,1,10,-1,182,1,1,0,1,0,6,2,10,181,457,1,1,0,1,0,1,0,0,1,0
27,0,4,0,0,7,-1,2,1,1,0,0,0,4,3,7,1,223,1,1,0,1,0,1,0,0,1,0
22,0,9,0,0,2,0,6,1,1,0,0,0,9,10,2,6,30,0,1,1,0,0,1,0,0,1,0
35,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,67,1,1,0,1,0,1,0,0,1,0
22,0,5,0,0,0,-1,2,1,1,0,0,0,5,7,0,1,763,1,0,0,0,0,1,0,1,1,0
32,0,8,0,0,2,0,109,0,0,0,0,0,8,5,2,109,1166,0,0,0,0,0,1,0,1,1,0
46,0,2,0,0,0,-1,38,1,1,0,0,0,2,2,0,37,558,1,1,0,1,0,1,1,1,0,1
29,0,10,0,0,7,0,9,0,1,0,0,0,10,9,7,9,449,1,1,1,0,0,1,0,1,1,0
50,0,2,0,0,1,-1,1,1,0,0,0,0,2,2,1,0,1166,0,0,0,1,0,1,1,1,0,1
56,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1166,0,0,0,1,0,1,1,1,0,1
35,0,1,0,0,3,-1,1,1,1,96,0,0,1,2,3,0,12,1,1,0,1,0,1,0,1,1,0
56,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,1166,0,0,0,1,0,1,0,1,0,1
37,2,8,3,0,24,-1,20,1,0,0,0,0,8,4,24,19,1166,0,0,0,1,0,1,0,0,1,0
24,0,4,0,0,1,0,11,0,0,0,0,0,4,4,1,11,1166,0,0,0,1,0,1,0,0,1,0
24,0,7,0,0,3,-1,7,1,0,0,0,0,7,7,3,6,1166,0,0,0,0,0,1,0,1,1,0
24,0,10,0,0,0,-1,1,1,0,0,0,0,10,6,0,0,1166,0,0,0,0,0,1,0,0,1,0
30,0,2,0,0,2,-1,18,1,0,0,0,0,2,2,2,17,77,0,0,0,1,0,1,0,1,1,0
24,0,8,0,0,3,-1,9,1,1,0,0,0,8,7,3,8,122,1,1,0,0,0,1,1,1,1,0
38,0,2,0,0,2,0,28,1,0,0,0,0,2,1,2,28,717,0,0,0,1,0,1,1,1,1,0
26,0,9,0,0,4,-1,1,1,1,0,0,0,9,7,4,0,150,0,0,0,0,0,1,0,0,1,0
35,0,10,0,0,22,0,2,0,1,0,0,1,10,7,22,2,82,1,1,0,0,0,1,0,0,1,0
26,0,1,0,0,0,-1,1,1,1,0,0,0,1,3,0,0,33,1,1,0,1,0,1,0,1,1,0
24,0,3,0,0,1,-1,1,1,0,0,0,0,3,5,1,0,1165,0,0,0,0,0,1,0,1,1,0
46,0,2,0,0,2,0,9,0,1,1,0,0,2,2,2,9,91,1,1,0,1,0,1,0,0,0,1
53,0,5,0,0,20,-3,3,3,0,0,0,0,5,5,20,0,31,0,0,0,1,0,1,0,0,0,1
31,0,3,0,0,1,309,230,40,1,0,0,0,3,2,1,0,309,0,0,0,1,0,1,0,0,1,0
22,0,9,0,0,1,0,0,287,0,0,0,0,9,8,1,0,1165,0,0,1,0,0,1,0,0,1,0
29,0,3,0,0,2,0,2,1,0,0,0,0,3,3,2,2,1165,0,0,0,1,0,1,1,0,1,0
53,0,5,0,0,1,-1,1,1,1,1,0,1,5,5,1,0,794,1,0,0,0,0,1,1,1,0,1
33,0,3,0,0,1,-5,1,1458,0,0,0,0,3,2,1,0,1165,0,0,0,1,0,0,1,1,1,0
55,0,1,0,0,2,-1,1,1,1,1,0,0,1,1,2,0,37,1,1,0,1,0,1,1,1,0,1
61,0,1,0,0,4,-1,2,1,0,0,0,0,1,1,4,1,1165,0,0,0,1,0,1,1,0,0,1
49,0,1,0,0,2,-1,1,1,0,0,0,0,1,1,2,0,215,0,0,0,1,0,1,1,1,0,1
31,0,10,0,1,5,50,337,92,1,19,1,0,10,7,5,0,31,1,1,0,0,0,1,0,0,1,0
47,0,2,0,0,1,-1,50,1,0,0,0,0,2,3,1,49,1165,0,0,0,1,0,1,0,0,0,1
24,0,5,0,0,1,0,0,131,0,0,0,0,5,4,1,0,1165,0,0,0,1,0,0,1,0,1,0
24,0,2,0,2,1,0,0,1,1,0,2,1,2,4,1,0,387,1,1,0,1,0,1,0,1,1,0
23,0,3,0,0,0,-1,1,1,1,0,0,0,3,4,0,0,945,1,0,0,1,0,1,0,1,1,0
34,0,8,0,0,6,-1,14,1,1,1,0,1,8,9,6,13,87,0,1,1,0,0,1,0,0,1,0
26,0,2,0,0,0,-1,1,1,1,0,0,0,2,2,0,0,662,1,1,0,1,0,1,0,1,1,0
24,0,2,0,0,0,0,15,0,0,0,0,0,2,3,0,15,1164,0,0,0,1,0,1,1,0,1,0
30,0,2,0,0,0,-1,10,1,0,0,0,0,2,2,0,9,1164,0,0,0,1,0,1,0,0,1,0
53,0,5,0,0,13,-1,2,1,0,0,0,0,5,3,13,1,1133,0,0,0,1,0,1,0,1,0,1
47,0,7,0,0,23,-1,403,1,1,0,0,0,7,5,23,402,684,1,1,0,0,0,1,0,0,0,1
43,0,1,0,0,0,-1,1,1,1,0,0,0,1,1,0,0,379,1,1,0,1,0,1,0,0,0,1
21,1,7,2,2,3,539,59,285,1,1,2,1,7,8,3,0,539,0,0,1,0,0,0,0,0,1,0
21,1,6,0,0,1,81,1,79,1,0,0,1,6,6,1,0,81,1,1,0,0,0,0,0,0,1,0
30,6,9,0,0,8,-1,1,1,1,0,0,1,9,8,8,0,132,1,1,1,0,0,1,0,1,1,0
40,0,3,0,0,1,-1,42,1,0,0,0,0,3,1,1,41,291,0,0,0,1,0,1,1,0,0,1
21,0,3,1,1,1,-1,1,1,1,0,1,0,3,6,1,0,1136,0,0,0,0,0,1,1,1,1,0
31,0,2,0,0,3,-1,1,1,1,0,0,0,2,2,3,0,484,1,1,0,1,0,0,0,1,1,0
28,0,2,0,0,0,0,3,1,1,0,0,1,2,3,0,3,151,1,1,0,1,0,1,1,1,1,0
27,0,3,0,0,0,0,0,1,0,0,0,0,3,3,0,0,1163,0,0,0,1,0,0,0,1,1,0
24,0,1,0,0,0,565,30,0,1,0,0,0,1,1,0,0,565,1,1,0,1,0,1,0,0,1,0
54,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1163,0,0,0,1,0,1,1,1,0,1
48,0,9,0,0,1,0,0,125,0,0,0,0,9,2,1,0,1163,0,0,0,1,0,0,1,0,0,1
27,0,3,0,0,0,0,0,1,1,0,0,0,3,3,0,0,777,1,0,0,1,0,0,0,0,1,0
51,0,2,0,0,8,0,0,447,0,0,0,0,2,1,8,0,1163,0,0,0,1,0,1,0,0,0,1
53,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,151,1,1,0,1,0,1,0,1,0,1
26,0,8,0,0,1,-1,0,2,1,0,0,0,8,3,1,0,77,1,1,0,1,0,0,1,0,1,0
36,0,5,0,0,5,-1,1,1,1,0,0,1,5,3,5,0,214,1,1,0,1,0,1,0,1,1,0
44,0,6,0,0,8,231,2,782,1,0,0,0,6,5,8,0,231,1,1,0,0,0,1,1,0,0,1
61,0,1,0,0,0,-1,0,1,0,0,0,0,1,1,0,0,1163,0,0,0,1,0,0,1,1,0,1
48,0,9,0,0,1,0,0,125,0,0,0,0,9,2,1,0,1163,0,0,0,1,0,0,1,0,0,1
26,0,3,0,0,1,318,8,177,0,0,0,0,3,4,1,0,318,0,0,0,1,0,1,1,1,1,0
25,0,7,0,0,0,256,1,0,0,0,0,0,7,5,0,0,256,0,0,0,0,0,1,1,1,1,0
32,0,6,0,1,7,-1,51,1,1,0,1,0,6,7,7,50,282,0,1,0,0,0,1,0,0,1,0
22,0,10,3,1,6,0,0,63,1,0,1,1,10,10,6,0,148,1,1,1,0,0,1,0,0,1,0
26,0,3,0,0,1,0,0,1,0,0,0,0,3,3,1,0,1163,0,0,0,1,0,1,1,0,1,0
32,0,7,0,1,9,-1,23,1,1,1,1,1,7,4,9,22,243,1,1,0,1,0,1,0,1,1,0
30,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,151,1,1,0,1,0,1,0,1,1,0
49,0,6,0,0,4,0,17,1,1,0,0,1,6,4,4,17,169,1,1,0,1,0,1,1,1,0,1
30,0,5,0,0,6,-1,3,1,1,282,0,1,5,3,6,2,132,0,1,0,1,0,1,0,0,1,0
37,0,4,0,0,0,0,5,0,0,0,0,0,4,3,0,5,1163,0,0,0,1,0,0,0,1,1,0
61,0,2,0,0,5,-13,12,13,0,0,0,0,2,1,5,0,157,0,0,0,1,0,1,0,0,0,1
28,0,3,0,0,2,3,2,18,1,0,0,1,3,3,2,0,3,1,1,0,1,0,1,1,0,1,0
24,0,8,0,0,3,-1,0,2,0,0,0,0,8,10,3,0,56,0,0,1,0,0,0,0,0,1,0
27,1,4,0,0,2,165,24,73,1,0,0,0,4,5,2,0,165,1,1,0,0,0,1,0,0,1,0
43,0,1,0,0,1,-1,1,1,0,0,0,0,1,2,1,0,1162,0,0,0,1,0,1,1,1,0,1
33,0,6,0,0,3,-1,1,1,0,0,0,0,6,6,3,0,1162,0,0,0,0,0,1,1,0,1,0
22,0,4,0,0,1,-8,8,9,1,0,0,0,4,5,1,0,126,0,0,0,0,0,1,1,0,1,0
29,0,8,0,0,4,-2,1,2,0,0,0,0,8,7,4,0,1162,0,0,0,0,0,1,1,0,1,0
26,0,6,0,1,3,-1,2,1,1,0,1,0,6,4,3,1,895,1,0,0,1,0,1,0,0,1,0
34,0,6,0,0,4,0,0,1,0,0,0,0,6,6,4,0,1162,0,0,0,0,0,1,0,1,1,0
50,0,2,0,0,5,0,0,182,0,0,0,0,2,1,5,0,1162,0,0,0,1,0,0,0,0,0,1
42,0,3,0,0,2,-1,35,1,0,0,0,0,3,1,2,34,1162,0,0,0,1,0,0,0,1,0,1
43,0,1,0,0,1,-1,1,1,0,0,0,0,1,1,1,0,1162,0,0,0,1,0,1,1,0,0,1
30,0,1,0,0,0,-1,1,1,0,0,0,0,1,2,0,0,1162,0,0,0,1,0,1,0,0,1,0
41,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1162,0,0,0,1,0,1,1,1,0,1
